,1980-1989,1990-1999,2000-2009,2010-2019,2020-2029,2030-2039,2040-2049,2050-2059,2060-2069,2070-2079,2080-2089,2090-2099,uuid
0,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,07837f68-3011-4028-beec-8a2c6a501a21
1,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,fe650d57-94e1-49db-a935-6807a4bd31f7
2,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,8ce6f931-5090-4982-a8a8-fafb709941a6
3,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,0325fb84-9592-4e63-aa95-60064bb4241a
4,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,e1c9189b-0418-4e91-94f3-d665aecc6559
5,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,ca83ec52-bb87-4752-8341-26c75bde4974
6,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,b1aeee28-8dac-4cbe-8641-ff4b7c5fe173
7,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,de73b5ac-fff6-406f-9e8a-c38b0b8bc0d6
8,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,9dbd2282-e398-454b-a074-95fe1d2765f6
9,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,7cdbafd8-e41c-4a57-9364-33245b2d3101
10,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,2df67fd6-8f43-4494-8318-0171ffc30b41
